datetime,machineID,volt,rotate,pressure,vibration,failure,maintenance,error,replace_comp1,cycle_comp1,ttf_comp1,replace_comp2,cycle_comp2,ttf_comp2,replace_comp3,cycle_comp3,ttf_comp3,replace_comp4,cycle_comp4,ttf_comp4
30/05/2015 15:00,1,183.9417469,410.3970308,96.45265541,44.74490505,,,,False,1689,470,False,249,830,False,609,110,False,2769,470
30/05/2015 16:00,1,183.7308801,543.2380153,86.62154502,42.47780098,,,,False,1690,469,False,250,829,False,610,109,False,2770,469
30/05/2015 17:00,1,182.4225104,436.3888961,102.3563665,46.17648266,,,,False,1691,468,False,251,828,False,611,108,False,2771,468
30/05/2015 18:00,1,161.0292847,475.58617,99.36661827,42.0149623,,,,False,1692,467,False,252,827,False,612,107,False,2772,467
30/05/2015 19:00,1,167.5536987,490.4226858,103.7950191,38.77070506,,,,False,1693,466,False,253,826,False,613,106,False,2773,466
30/05/2015 20:00,1,176.6686392,549.4944414,103.4962549,30.4572426,,,,False,1694,465,False,254,825,False,614,105,False,2774,465
30/05/2015 21:00,1,183.6520046,431.1898268,88.56023963,46.45086267,,,,False,1695,464,False,255,824,False,615,104,False,2775,464
30/05/2015 22:00,1,169.5656148,414.7779478,95.24196093,38.28994632,,,,False,1696,463,False,256,823,False,616,103,False,2776,463
30/05/2015 23:00,1,165.1044455,537.8153908,80.05683274,43.64255499,,,,False,1697,462,False,257,822,False,617,102,False,2777,462
31/05/2015 00:00,1,135.289638,448.6338461,95.5513569,33.07029864,,,,False,1698,461,False,258,821,False,618,101,False,2778,461
31/05/2015 01:00,1,166.9593089,416.5588594,95.64152218,39.49753175,,,,False,1699,460,False,259,820,False,619,100,False,2779,460
31/05/2015 02:00,1,158.2371856,404.7998644,100.003093,28.77686143,,,,False,1700,459,False,260,819,False,620,99,False,2780,459
31/05/2015 03:00,1,176.7330628,499.981408,111.7749391,35.01374693,,,,False,1701,458,False,261,818,False,621,98,False,2781,458
31/05/2015 04:00,1,163.0939786,249.9303178,127.5501685,34.69144107,,,,False,1702,457,False,262,817,False,622,97,False,2782,457
31/05/2015 05:00,1,179.212861,368.444749,107.120451,43.20550979,,,,False,1703,456,False,263,816,False,623,96,False,2783,456
31/05/2015 06:00,1,166.5163475,409.5230679,102.6217319,42.90697362,,,,False,1704,455,False,264,815,False,624,95,False,2784,455
31/05/2015 07:00,1,157.8449342,440.512221,106.2317674,42.39512192,,,,False,1705,454,False,265,814,False,625,94,False,2785,454
31/05/2015 08:00,1,137.9212619,474.2547301,95.73631565,40.09904359,,,,False,1706,453,False,266,813,False,626,93,False,2786,453
31/05/2015 09:00,1,156.8989953,493.562062,107.420864,42.38103071,,,,False,1707,452,False,267,812,False,627,92,False,2787,452
31/05/2015 10:00,1,176.1370499,449.1365936,92.41248541,48.4362194,,,,False,1708,451,False,268,811,False,628,91,False,2788,451
31/05/2015 11:00,1,163.0311838,445.5534811,82.46633827,49.16802648,,,,False,1709,450,False,269,810,False,629,90,False,2789,450
31/05/2015 12:00,1,175.4417703,427.6647535,97.16000413,36.21294535,,,,False,1710,449,False,270,809,False,630,89,False,2790,449
31/05/2015 13:00,1,132.2501688,463.7075051,87.88850966,43.39045053,,,,False,1711,448,False,271,808,False,631,88,False,2791,448
31/05/2015 14:00,1,172.0693805,509.1540036,103.0017518,38.41600832,,,,False,1712,447,False,272,807,False,632,87,False,2792,447
31/05/2015 15:00,1,166.5505572,507.6472134,112.3814852,44.48844008,,,,False,1713,446,False,273,806,False,633,86,False,2793,446
31/05/2015 16:00,1,165.4900871,438.6564364,96.21324139,43.37086968,,,,False,1714,445,False,274,805,False,634,85,False,2794,445
31/05/2015 17:00,1,186.1194617,441.4007852,116.6366604,47.25600156,,,,False,1715,444,False,275,804,False,635,84,False,2795,444
31/05/2015 18:00,1,175.0163945,441.174732,99.19453226,35.61461258,,,,False,1716,443,False,276,803,False,636,83,False,2796,443
31/05/2015 19:00,1,172.756365,460.3897956,100.1616524,37.68865525,,,,False,1717,442,False,277,802,False,637,82,False,2797,442
31/05/2015 20:00,1,200.2220197,393.5650638,107.722106,40.19450981,,,,False,1718,441,False,278,801,False,638,81,False,2798,441
31/05/2015 21:00,1,166.8452369,483.974889,92.34737289,39.33622508,,,,False,1719,440,False,279,800,False,639,80,False,2799,440
31/05/2015 22:00,1,180.5386778,395.321905,108.8911978,40.20745847,,,,False,1720,439,False,280,799,False,640,79,False,2800,439
31/05/2015 23:00,1,164.8080918,451.3736011,110.0230141,52.45909285,,,,False,1721,438,False,281,798,False,641,78,False,2801,438
01/06/2015 00:00,1,161.9524006,509.8921059,89.60315037,40.26610749,,,,False,1722,437,False,282,797,False,642,77,False,2802,437
01/06/2015 01:00,1,182.7231171,481.2991686,110.2864011,42.28124547,,,,False,1723,436,False,283,796,False,643,76,False,2803,436
01/06/2015 02:00,1,167.7783359,509.1243275,109.0984573,47.88527616,,,,False,1724,435,False,284,795,False,644,75,False,2804,435
01/06/2015 03:00,1,159.0834105,498.6581526,119.5011857,43.11176492,,,,False,1725,434,False,285,794,False,645,74,False,2805,434
01/06/2015 04:00,1,165.0966604,359.3148988,107.2853045,45.93987635,,,,False,1726,433,False,286,793,False,646,73,False,2806,433
01/06/2015 05:00,1,167.2555737,387.9145216,103.7637146,38.59909894,,,,False,1727,432,False,287,792,False,647,72,False,2807,432
01/06/2015 06:00,1,177.2496031,504.8038362,93.35030232,33.2424951,,,,False,1728,431,False,288,791,False,648,71,False,2808,431
01/06/2015 07:00,1,170.2119824,497.4347972,102.3473526,38.55287403,,,,False,1729,430,False,289,790,False,649,70,False,2809,430
01/06/2015 08:00,1,171.8525973,428.8765439,109.3665589,34.10583541,,,,False,1730,429,False,290,789,False,650,69,False,2810,429
01/06/2015 09:00,1,197.5617702,593.0105078,109.6606226,41.50059181,,,,False,1731,428,False,291,788,False,651,68,False,2811,428
01/06/2015 10:00,1,143.5391186,467.7703834,95.00274446,41.56603549,,,,False,1732,427,False,292,787,False,652,67,False,2812,427
01/06/2015 11:00,1,164.5843333,355.2594311,92.9500243,32.10024463,,,,False,1733,426,False,293,786,False,653,66,False,2813,426
01/06/2015 12:00,1,168.4345561,530.8534225,105.3024008,32.59245757,,,,False,1734,425,False,294,785,False,654,65,False,2814,425
01/06/2015 13:00,1,149.3696682,450.9040827,97.56313811,36.29179734,,,,False,1735,424,False,295,784,False,655,64,False,2815,424
01/06/2015 14:00,1,208.954446,467.853522,91.12356055,34.87169069,,,,False,1736,423,False,296,783,False,656,63,False,2816,423
01/06/2015 15:00,1,162.116509,415.5337917,98.14473589,38.70846925,,,,False,1737,422,False,297,782,False,657,62,False,2817,422
01/06/2015 16:00,1,185.4313468,446.2055469,105.6110676,46.36363519,,,,False,1738,421,False,298,781,False,658,61,False,2818,421
01/06/2015 17:00,1,161.9752127,354.2568192,114.2411155,36.25220463,,,,False,1739,420,False,299,780,False,659,60,False,2819,420
01/06/2015 18:00,1,158.456561,478.9662102,102.4807328,46.24198533,,,,False,1740,419,False,300,779,False,660,59,False,2820,419
01/06/2015 19:00,1,154.9763736,484.5651527,105.1585469,40.25715882,,,,False,1741,418,False,301,778,False,661,58,False,2821,418
01/06/2015 20:00,1,154.1758457,364.7520079,81.02012033,37.18705524,,,,False,1742,417,False,302,777,False,662,57,False,2822,417
01/06/2015 21:00,1,130.0014419,332.1057785,116.5512861,42.86238985,,,,False,1743,416,False,303,776,False,663,56,False,2823,416
01/06/2015 22:00,1,181.7848148,268.0739081,95.10452632,33.69795829,,,,False,1744,415,False,304,775,False,664,55,False,2824,415
01/06/2015 23:00,1,163.5878947,389.8174426,114.291244,39.87014102,,,,False,1745,414,False,305,774,False,665,54,False,2825,414
02/06/2015 00:00,1,172.7250837,399.8792162,116.398377,48.39752305,,,,False,1746,413,False,306,773,False,666,53,False,2826,413
02/06/2015 01:00,1,165.5475913,354.8525405,111.6670736,46.32513126,,,,False,1747,412,False,307,772,False,667,52,False,2827,412
02/06/2015 02:00,1,173.1096539,325.5480738,107.2818923,33.71750123,,,,False,1748,411,False,308,771,False,668,51,False,2828,411
02/06/2015 03:00,1,156.341903,278.7808715,94.38937971,44.03825985,,,,False,1749,410,False,309,770,False,669,50,False,2829,410
02/06/2015 04:00,1,166.6516025,430.1151139,109.2731874,42.00086148,,,,False,1750,409,False,310,769,False,670,49,False,2830,409
02/06/2015 05:00,1,177.1965792,386.814726,96.01973621,41.32931708,,,,False,1751,408,False,311,768,False,671,48,False,2831,408
02/06/2015 06:00,1,176.6955394,451.0502614,101.7929354,42.6362149,,,,False,1752,407,False,312,767,False,672,47,False,2832,407
02/06/2015 07:00,1,169.1842241,428.4727494,103.8385886,33.94524693,,,,False,1753,406,False,313,766,False,673,46,False,2833,406
02/06/2015 08:00,1,145.4961011,550.7817347,104.4552359,33.73365709,,,,False,1754,405,False,314,765,False,674,45,False,2834,405
02/06/2015 09:00,1,179.1479932,396.4367014,92.11762234,37.05742384,,,,False,1755,404,False,315,764,False,675,44,False,2835,404
02/06/2015 10:00,1,179.5834958,439.6428918,107.5819989,40.31597312,,,,False,1756,403,False,316,763,False,676,43,False,2836,403
02/06/2015 11:00,1,195.5455505,423.6377333,96.45437998,42.81186552,,,,False,1757,402,False,317,762,False,677,42,False,2837,402
02/06/2015 12:00,1,144.7856417,401.6076949,84.72503283,40.99448571,,,,False,1758,401,False,318,761,False,678,41,False,2838,401
02/06/2015 13:00,1,174.5876576,377.8474312,93.46906395,34.60351118,,,,False,1759,400,False,319,760,False,679,40,False,2839,400
02/06/2015 14:00,1,168.1780393,273.8581783,92.18033753,46.42821156,,,,False,1760,399,False,320,759,False,680,39,False,2840,399
02/06/2015 15:00,1,188.6346741,393.4738373,107.7106741,44.48830794,,,,False,1761,398,False,321,758,False,681,38,False,2841,398
02/06/2015 16:00,1,172.7017663,290.1874022,88.24954775,32.87124453,,,,False,1762,397,False,322,757,False,682,37,False,2842,397
02/06/2015 17:00,1,151.4775089,414.7507352,112.9038318,30.4153488,,,,False,1763,396,False,323,756,False,683,36,False,2843,396
02/06/2015 18:00,1,159.5653067,330.6887663,98.99700791,45.96569659,,,,False,1764,395,False,324,755,False,684,35,False,2844,395
02/06/2015 19:00,1,178.3852634,297.6465172,91.34049783,48.31602395,,,,False,1765,394,False,325,754,False,685,34,False,2845,394
02/06/2015 20:00,1,156.8940192,386.766962,106.62009,31.78479686,,,,False,1766,393,False,326,753,False,686,33,False,2846,393
02/06/2015 21:00,1,136.0267854,336.7189956,128.7210313,30.66913436,,,,False,1767,392,False,327,752,False,687,32,False,2847,392
02/06/2015 22:00,1,197.9187263,401.3230457,115.9026688,39.84494577,,,,False,1768,391,False,328,751,False,688,31,False,2848,391
02/06/2015 23:00,1,175.1548343,302.9200054,100.4234134,37.9630418,,,,False,1769,390,False,329,750,False,689,30,False,2849,390
03/06/2015 00:00,1,181.7964968,320.9157913,123.7583061,35.30780805,,,,False,1770,389,False,330,749,False,690,29,False,2850,389
03/06/2015 01:00,1,158.4247574,296.6547432,97.99103609,33.45308403,,,,False,1771,388,False,331,748,False,691,28,False,2851,388
03/06/2015 02:00,1,165.1083871,289.5746291,98.67151341,39.24201545,,,,False,1772,387,False,332,747,False,692,27,False,2852,387
03/06/2015 03:00,1,138.3292594,408.6396231,76.77962111,40.69266556,,,,False,1773,386,False,333,746,False,693,26,False,2853,386
03/06/2015 04:00,1,194.9285071,513.5689031,97.91559753,41.95702296,,,,False,1774,385,False,334,745,False,694,25,False,2854,385
03/06/2015 05:00,1,181.2265929,340.4214125,93.78608698,34.95499402,,,,False,1775,384,False,335,744,False,695,24,False,2855,384
03/06/2015 06:00,1,155.56486,318.6620216,90.45252322,34.63039092,,,,False,1776,383,False,336,743,False,696,23,False,2856,383
03/06/2015 07:00,1,173.680716,390.9943681,95.42871354,38.73932767,,,,False,1777,382,False,337,742,False,697,22,False,2857,382
03/06/2015 08:00,1,178.6404526,372.8383311,104.2585756,37.34164877,,,,False,1778,381,False,338,741,False,698,21,False,2858,381
03/06/2015 09:00,1,155.1306151,376.7406656,98.62814173,39.68145621,,,,False,1779,380,False,339,740,False,699,20,False,2859,380
03/06/2015 10:00,1,155.5275029,392.1344472,108.4504112,39.76376887,,,,False,1780,379,False,340,739,False,700,19,False,2860,379
03/06/2015 11:00,1,179.1642035,334.0436594,101.952219,38.01733143,,,,False,1781,378,False,341,738,False,701,18,False,2861,378
03/06/2015 12:00,1,176.6563207,403.5486858,92.39861518,41.40316974,,,,False,1782,377,False,342,737,False,702,17,False,2862,377
03/06/2015 13:00,1,182.0995576,396.9326354,99.42569617,35.75980886,,,,False,1783,376,False,343,736,False,703,16,False,2863,376
03/06/2015 14:00,1,166.2414149,417.7198256,84.29786616,37.67995064,,,,False,1784,375,False,344,735,False,704,15,False,2864,375
03/06/2015 15:00,1,162.8709601,349.4851649,94.47714755,43.73875229,,,,False,1785,374,False,345,734,False,705,14,False,2865,374
03/06/2015 16:00,1,184.9006878,398.4801936,102.7386346,34.14231721,,,,False,1786,373,False,346,733,False,706,13,False,2866,373
03/06/2015 17:00,1,177.2553549,332.5088321,103.5221726,49.18519921,,,,False,1787,372,False,347,732,False,707,12,False,2867,372
03/06/2015 18:00,1,178.1524341,339.6377776,105.7548599,41.85036132,,,,False,1788,371,False,348,731,False,708,11,False,2868,371
03/06/2015 19:00,1,136.9659773,391.3178673,83.40731891,43.67661827,,,,False,1789,370,False,349,730,False,709,10,False,2869,370
03/06/2015 20:00,1,142.5741012,318.8647693,96.14680349,51.64569861,,,,False,1790,369,False,350,729,False,710,9,False,2870,369
03/06/2015 21:00,1,162.9653436,437.8255034,85.01537561,35.79251032,,,,False,1791,368,False,351,728,False,711,8,False,2871,368
03/06/2015 22:00,1,167.1752226,488.1387622,118.1409548,38.75949679,,,,False,1792,367,False,352,727,False,712,7,False,2872,367
03/06/2015 23:00,1,183.5596121,448.6063324,79.51631141,44.73872557,,,,False,1793,366,False,353,726,False,713,6,False,2873,366
04/06/2015 00:00,1,173.0331228,392.1086451,104.2836478,37.19441786,,,,False,1794,365,False,354,725,False,714,5,False,2874,365
04/06/2015 01:00,1,160.0243453,426.8889375,98.43384939,35.12659708,,,,False,1795,364,False,355,724,False,715,4,False,2875,364
04/06/2015 02:00,1,154.7034622,531.3608646,97.00162316,42.60407633,,,,False,1796,363,False,356,723,False,716,3,False,2876,363
04/06/2015 03:00,1,205.4512996,476.2818203,100.289226,45.24635703,,,,False,1797,362,False,357,722,False,717,2,False,2877,362
04/06/2015 04:00,1,183.5815773,495.4279612,93.88405219,52.23504739,,,,False,1798,361,False,358,721,False,718,1,False,2878,361
04/06/2015 05:00,1,177.0139412,403.8996679,105.2944093,34.59020824,,,,False,1799,360,False,359,720,False,719,0,False,2879,360
04/06/2015 06:00,1,184.9613199,574.0094188,97.49155302,35.95331017,,comp3,,False,1800,359,False,360,719,True,0,4319,False,2880,359
04/06/2015 07:00,1,167.9188964,349.8394157,103.3774305,47.52638489,,,,False,1801,358,False,361,718,False,1,4318,False,2881,358
04/06/2015 08:00,1,153.8488987,441.2589421,87.4092586,39.58009979,,,,False,1802,357,False,362,717,False,2,4317,False,2882,357
04/06/2015 09:00,1,159.3021109,411.2032071,96.07773469,38.48996972,,,,False,1803,356,False,363,716,False,3,4316,False,2883,356
04/06/2015 10:00,1,154.0593961,482.100069,91.94590452,43.85571217,,,,False,1804,355,False,364,715,False,4,4315,False,2884,355
04/06/2015 11:00,1,208.8907769,438.0500444,108.1129645,36.85376041,,,,False,1805,354,False,365,714,False,5,4314,False,2885,354
04/06/2015 12:00,1,152.5619549,452.7027403,126.8494532,33.40845201,,,,False,1806,353,False,366,713,False,6,4313,False,2886,353
04/06/2015 13:00,1,159.0626807,462.7673714,120.9381267,34.90934755,,,,False,1807,352,False,367,712,False,7,4312,False,2887,352
04/06/2015 14:00,1,176.7643244,354.6021455,123.08242,47.08562026,,,,False,1808,351,False,368,711,False,8,4311,False,2888,351
04/06/2015 15:00,1,165.6339375,401.9482959,124.556902,40.67448804,,,,False,1809,350,False,369,710,False,9,4310,False,2889,350
04/06/2015 16:00,1,144.5946143,462.2174001,135.0420835,38.37577591,,,,False,1810,349,False,370,709,False,10,4309,False,2890,349
04/06/2015 17:00,1,173.6700538,453.2723195,125.142241,40.53139186,,,,False,1811,348,False,371,708,False,11,4308,False,2891,348
04/06/2015 18:00,1,154.5789713,462.0826959,112.0854381,37.15271578,,,,False,1812,347,False,372,707,False,12,4307,False,2892,347
04/06/2015 19:00,1,150.4914521,476.121537,134.229672,38.25876867,,,,False,1813,346,False,373,706,False,13,4306,False,2893,346
04/06/2015 20:00,1,153.2861449,399.0970712,112.6353544,35.59287794,,,,False,1814,345,False,374,705,False,14,4305,False,2894,345
04/06/2015 21:00,1,188.5089422,544.1598552,122.595305,25.20426195,,,,False,1815,344,False,375,704,False,15,4304,False,2895,344
04/06/2015 22:00,1,167.6570965,436.0025415,134.7828506,34.6926882,,,,False,1816,343,False,376,703,False,16,4303,False,2896,343
04/06/2015 23:00,1,177.8619679,474.4558846,124.2033288,40.29881489,,,,False,1817,342,False,377,702,False,17,4302,False,2897,342
05/06/2015 00:00,1,161.6199816,474.312718,113.7617434,41.94671262,,,,False,1818,341,False,378,701,False,18,4301,False,2898,341
05/06/2015 01:00,1,168.8514766,541.7121116,131.3766862,37.29157115,,,,False,1819,340,False,379,700,False,19,4300,False,2899,340
05/06/2015 02:00,1,167.1450439,373.654242,122.2577327,46.06591182,,,,False,1820,339,False,380,699,False,20,4299,False,2900,339
05/06/2015 03:00,1,198.2308182,353.5883845,142.8336768,39.59207012,,,,False,1821,338,False,381,698,False,21,4298,False,2901,338
05/06/2015 04:00,1,215.1255465,491.0606931,129.3053107,41.21438262,,,,False,1822,337,False,382,697,False,22,4297,False,2902,337
05/06/2015 05:00,1,179.2571729,454.5440787,111.0591495,41.64405755,,,,False,1823,336,False,383,696,False,23,4296,False,2903,336
05/06/2015 06:00,1,153.0040926,431.5027799,120.0617657,49.10903685,,,,False,1824,335,False,384,695,False,24,4295,False,2904,335
05/06/2015 07:00,1,163.7286598,460.4958165,122.1237661,42.07338515,,,,False,1825,334,False,385,694,False,25,4294,False,2905,334
05/06/2015 08:00,1,169.7993859,553.0419063,130.1042773,30.04018449,,,,False,1826,333,False,386,693,False,26,4293,False,2906,333
05/06/2015 09:00,1,174.6897671,384.2320461,133.7690431,41.74312951,,,,False,1827,332,False,387,692,False,27,4292,False,2907,332
05/06/2015 10:00,1,155.9842053,485.1801761,130.2785449,35.59691245,,,,False,1828,331,False,388,691,False,28,4291,False,2908,331
05/06/2015 11:00,1,176.9172412,397.7564735,111.0664394,37.5277936,,,,False,1829,330,False,389,690,False,29,4290,False,2909,330
05/06/2015 12:00,1,178.4523685,395.2084318,134.3632857,38.07648959,,,,False,1830,329,False,390,689,False,30,4289,False,2910,329
05/06/2015 13:00,1,165.2155897,390.6093094,134.5613252,32.74387117,,,,False,1831,328,False,391,688,False,31,4288,False,2911,328
05/06/2015 14:00,1,176.2266987,492.1530428,134.8647464,50.248863,,,,False,1832,327,False,392,687,False,32,4287,False,2912,327
05/06/2015 15:00,1,142.2323476,438.4888263,139.4509162,42.17201481,,,,False,1833,326,False,393,686,False,33,4286,False,2913,326
05/06/2015 16:00,1,171.2658286,440.2369517,123.9343196,48.63200917,,,,False,1834,325,False,394,685,False,34,4285,False,2914,325
05/06/2015 17:00,1,180.5241204,445.1326517,132.2472409,32.84104793,,,,False,1835,324,False,395,684,False,35,4284,False,2915,324
05/06/2015 18:00,1,162.823657,369.1991209,116.2832408,35.89156449,,,,False,1836,323,False,396,683,False,36,4283,False,2916,323
05/06/2015 19:00,1,160.2932141,371.9174979,135.2358106,36.22738475,,,,False,1837,322,False,397,682,False,37,4282,False,2917,322
05/06/2015 20:00,1,166.2603741,492.3371654,126.8343764,47.84087249,,,,False,1838,321,False,398,681,False,38,4281,False,2918,321
05/06/2015 21:00,1,196.8568244,385.5619357,129.4081184,34.35276601,,,,False,1839,320,False,399,680,False,39,4280,False,2919,320
05/06/2015 22:00,1,164.6113454,444.8356747,110.4285046,47.25788903,,,,False,1840,319,False,400,679,False,40,4279,False,2920,319
05/06/2015 23:00,1,168.2804655,379.4448094,129.7856925,42.90699085,,,,False,1841,318,False,401,678,False,41,4278,False,2921,318
06/06/2015 00:00,1,150.0961207,441.3140355,127.6510983,38.28673063,,,,False,1842,317,False,402,677,False,42,4277,False,2922,317
06/06/2015 01:00,1,184.7696931,577.939392,131.1980988,36.46775422,,,,False,1843,316,False,403,676,False,43,4276,False,2923,316
06/06/2015 02:00,1,162.7768338,544.4552439,125.4505396,40.65141171,,,,False,1844,315,False,404,675,False,44,4275,False,2924,315
06/06/2015 03:00,1,193.0718579,464.0174698,117.6209247,42.3760467,,,,False,1845,314,False,405,674,False,45,4274,False,2925,314
06/06/2015 04:00,1,152.5206287,460.846256,135.8524801,41.85247105,,,,False,1846,313,False,406,673,False,46,4273,False,2926,313
06/06/2015 05:00,1,177.2895117,445.6470494,112.8410692,38.53217195,,,,False,1847,312,False,407,672,False,47,4272,False,2927,312
06/06/2015 06:00,1,145.8327326,482.2672263,130.0851588,36.97117195,,,,False,1848,311,False,408,671,False,48,4271,False,2928,311
06/06/2015 07:00,1,191.1237147,482.5575722,155.2575272,32.93638647,,,,False,1849,310,False,409,670,False,49,4270,False,2929,310
06/06/2015 08:00,1,174.4819822,445.4949571,141.1756803,32.95014794,,,,False,1850,309,False,410,669,False,50,4269,False,2930,309
06/06/2015 09:00,1,185.7540415,451.1051153,112.4970073,44.66939367,,,,False,1851,308,False,411,668,False,51,4268,False,2931,308
06/06/2015 10:00,1,179.404653,462.8406059,107.2288527,43.54953059,,,,False,1852,307,False,412,667,False,52,4267,False,2932,307
06/06/2015 11:00,1,197.7849755,421.2303162,121.8912602,40.38606232,,,,False,1853,306,False,413,666,False,53,4266,False,2933,306
06/06/2015 12:00,1,199.1727491,485.6573984,123.3629757,40.64078055,,,,False,1854,305,False,414,665,False,54,4265,False,2934,305
06/06/2015 13:00,1,152.0488525,508.1774571,104.9668343,48.30992609,,,,False,1855,304,False,415,664,False,55,4264,False,2935,304
06/06/2015 14:00,1,179.8875626,537.3800659,92.48250298,37.0922094,,,,False,1856,303,False,416,663,False,56,4263,False,2936,303
06/06/2015 15:00,1,158.3471154,479.2582267,107.243389,44.78207738,,,,False,1857,302,False,417,662,False,57,4262,False,2937,302
06/06/2015 16:00,1,166.8327908,441.4628427,90.38852095,41.89920062,,,,False,1858,301,False,418,661,False,58,4261,False,2938,301
06/06/2015 17:00,1,150.2421354,336.5374878,96.22133582,39.99633739,,,,False,1859,300,False,419,660,False,59,4260,False,2939,300
06/06/2015 18:00,1,170.7028299,407.4015229,110.6254757,38.6129176,,,,False,1860,299,False,420,659,False,60,4259,False,2940,299
06/06/2015 19:00,1,169.176542,442.8256256,118.2528224,41.37949278,,,,False,1861,298,False,421,658,False,61,4258,False,2941,298
06/06/2015 20:00,1,179.5902371,468.2602369,105.9138441,44.01014138,,,,False,1862,297,False,422,657,False,62,4257,False,2942,297
06/06/2015 21:00,1,189.8672678,451.5228191,104.8707156,44.29362366,,,,False,1863,296,False,423,656,False,63,4256,False,2943,296
06/06/2015 22:00,1,179.0381537,483.9787279,77.87996229,44.71514593,,,,False,1864,295,False,424,655,False,64,4255,False,2944,295
06/06/2015 23:00,1,190.0930991,331.0433684,104.3614677,37.44263563,,,,False,1865,294,False,425,654,False,65,4254,False,2945,294
07/06/2015 00:00,1,204.9497314,425.8212094,105.0415264,36.24734978,,,,False,1866,293,False,426,653,False,66,4253,False,2946,293
07/06/2015 01:00,1,182.8792575,437.2118386,105.6970289,45.66904439,,,,False,1867,292,False,427,652,False,67,4252,False,2947,292
07/06/2015 02:00,1,195.8341964,419.9477557,88.60979372,39.57447938,,,,False,1868,291,False,428,651,False,68,4251,False,2948,291
07/06/2015 03:00,1,185.634043,456.2258915,99.64266569,38.76520178,,,,False,1869,290,False,429,650,False,69,4250,False,2949,290
07/06/2015 04:00,1,193.7865761,475.9058107,94.84911346,37.01799122,,,,False,1870,289,False,430,649,False,70,4249,False,2950,289
07/06/2015 05:00,1,193.8014766,395.5668221,104.900505,39.86912667,,,,False,1871,288,False,431,648,False,71,4248,False,2951,288
07/06/2015 06:00,1,200.1291788,420.7730905,97.97348298,37.43744507,,,,False,1872,287,False,432,647,False,72,4247,False,2952,287
07/06/2015 07:00,1,194.2626056,509.2304516,77.53096028,35.91925309,,,,False,1873,286,False,433,646,False,73,4246,False,2953,286
07/06/2015 08:00,1,165.6823766,406.585505,118.2541847,46.43664523,,,,False,1874,285,False,434,645,False,74,4245,False,2954,285
07/06/2015 09:00,1,170.0920207,462.3821216,93.66011689,44.11145213,,,,False,1875,284,False,435,644,False,75,4244,False,2955,284
07/06/2015 10:00,1,207.9275077,440.5724261,92.72164,38.88586115,,,,False,1876,283,False,436,643,False,76,4243,False,2956,283
07/06/2015 11:00,1,178.8198089,405.9331511,104.4907393,46.75307482,,,,False,1877,282,False,437,642,False,77,4242,False,2957,282
07/06/2015 12:00,1,194.0440441,407.2093262,118.0344772,48.09655409,,,,False,1878,281,False,438,641,False,78,4241,False,2958,281
07/06/2015 13:00,1,188.42655,395.2825027,101.9684411,42.17501441,,,,False,1879,280,False,439,640,False,79,4240,False,2959,280
07/06/2015 14:00,1,192.1157594,464.1892244,104.5449697,35.38056401,,,,False,1880,279,False,440,639,False,80,4239,False,2960,279
07/06/2015 15:00,1,219.1402196,477.2741726,108.9296627,42.99952124,,,,False,1881,278,False,441,638,False,81,4238,False,2961,278
07/06/2015 16:00,1,169.2711882,501.6965445,93.62228413,51.81706071,,,,False,1882,277,False,442,637,False,82,4237,False,2962,277
07/06/2015 17:00,1,209.7205128,475.8362488,100.000336,45.249458,,,,False,1883,276,False,443,636,False,83,4236,False,2963,276
07/06/2015 18:00,1,195.9711509,409.1568968,102.6106309,33.39013425,,,,False,1884,275,False,444,635,False,84,4235,False,2964,275
07/06/2015 19:00,1,192.5575432,427.8150524,99.16455544,37.55120815,,,,False,1885,274,False,445,634,False,85,4234,False,2965,274
07/06/2015 20:00,1,179.3361058,487.4879092,87.3825191,42.99064929,,,,False,1886,273,False,446,633,False,86,4233,False,2966,273
07/06/2015 21:00,1,204.0660735,442.6254149,103.9849584,36.52822254,,,,False,1887,272,False,447,632,False,87,4232,False,2967,272
07/06/2015 22:00,1,196.4250921,459.8419587,110.3677573,35.14737742,,,,False,1888,271,False,448,631,False,88,4231,False,2968,271
07/06/2015 23:00,1,192.7775982,466.1003927,108.7820055,33.29603609,,,,False,1889,270,False,449,630,False,89,4230,False,2969,270
08/06/2015 00:00,1,174.5938005,457.5541873,92.45928355,41.31809905,,,,False,1890,269,False,450,629,False,90,4229,False,2970,269
08/06/2015 01:00,1,203.7921549,481.8542593,106.3064635,47.77658823,,,,False,1891,268,False,451,628,False,91,4228,False,2971,268
08/06/2015 02:00,1,184.9498649,488.5119572,86.35268414,41.48485083,,,,False,1892,267,False,452,627,False,92,4227,False,2972,267
08/06/2015 03:00,1,184.3636712,486.1152439,105.0011401,31.33128703,,,,False,1893,266,False,453,626,False,93,4226,False,2973,266
08/06/2015 04:00,1,207.3374821,513.027025,92.82655684,38.50512804,,,,False,1894,265,False,454,625,False,94,4225,False,2974,265
08/06/2015 05:00,1,199.9051827,466.3272389,106.420546,43.39554776,,,,False,1895,264,False,455,624,False,95,4224,False,2975,264
08/06/2015 06:00,1,181.3543742,381.515843,88.03335578,36.04441968,,,,False,1896,263,False,456,623,False,96,4223,False,2976,263
08/06/2015 07:00,1,198.2381759,436.7014703,108.9118864,42.72548323,,,,False,1897,262,False,457,622,False,97,4222,False,2977,262
